tweet,label
niggas who stand in line for jays mad at me now ehh fuck you i pull hoes nd stunt without em on,1
she sounded like a bird crowing,2
wodaeeex3 it didnt open das y i asked cus i thought yu ate wat i had pork chops yellow rice n beans,2
rt hugmakeem i love a bad bitch with a attitude idk why but a cutie that is a savage is sexy as fuck,1
cute dumb females trash,2
hey okrah just wake up already you already know bammy and moochie are in it for the commies stop with the racist whitey hate crap,1
basically sojust do you shrugs rt cruzanchoklate so if you are worried about being a ho or looking like one good luck,1
this is why i love birds ,2
rt savethesehos if i ride up to your bitch in these thenhomie consider yourself a single nigga  ,1
really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke,2
taylorlynn15 hey it works most people hate me for it but as long as i am still happy they can bitch all they want 128514128077,1
blatt trash too  but twitter said he was good,1
rt broaddayjay fellas remember to stock up on thermals and timbs before the dykes buy them all,1
21 you a bitch but you my bitch so we hella chillin also thanks for tolerating me and being my friend,1
christymack fugly bitch john will dump ur ratchet ass,1
this bitches voice 128567128567128567,1
the yankees do not need tanaka or beltran or all these big name players believe,2
rt officialkingdre lightskin bitches crying they am not got no valentine bitch maybe you should have read some of them 400 unreads msgs yo8230,1
i just put down a pan of brownies,2
well damn laughing my ass offoo 171igiveemnathan it was the dyke in that picture she used to be a girl once up on a time187,1
cheating isnt about good women and hoes simply about an alternate nut rt whoelsebutkey niggas cheat on good women everyday b,1
coosie11 bitch my phones gonna die in serious i got hot pockets,1
saucygyro niggers fell off,1
yo bitch wanna fuck the squad128526,1
rt gullymacknc im just ready to get engaged so i can meet the new wave of am not shit bitches outchea ,1
rt trevsoelectric you want a hot body you want a bugatti you better be born into wealth bitch,1
austin is a funny niggah,1
ovoxokatie hoe stfu,1
rt jsonmytweet 8220muurdasteven 8220buttsigns this bitch is garbage at gta 8221lmfaooooo8221 128557128557128557128557128557128557,1
quisiera amarte no puedo no mi mama me dijo dont love them hoes,1
that finger to the face pose bitches do now a days like chick no i wanna see those lips,1
"8220poeticallylucky it is like when a bitch gotta pretty pussy but it is loose 8221

witchcraft",1
you better pipe your pussy down over there esexruskii160laughing my ass off wth does that even mean,1
rt kylepark you have got to have smelt a lot of manure before you can sing like a hillbilly hankwilliams ,2
rt antglizzygg tell your bitch that i am that nigga now,1
rt itskingdee 1inkkofrosess fuck them hoes i have bigger problems like do you ever cook at your house laughing my ass off,1
so far i have only seen 3 bad bitches talkn bout mansion 233lan  wtf is up,1
bbluedreamm bitch do not reply128524,1
these bad bitches really am not that bad when you see a pic of aaliyah,1
rt 3amadocarrillo just checked my watch n that bitch said sometimes,1
zachthein you pussy,1
rt lilreese300 i am not chasin no hoes i got asthma lol300,1
patriotsorg screw the ragheads,0
conan obrien needs to get a life with that 80 millionmonkey food maybe,2
kim92493 britbritt22 im pretty sure she is a bad bitch in other words shawty a dime,1
oh so now bc we did not cover u bitches wanna talk shit,1
rt lilduval this bitch is pregnant dancing her heart out for me and i am on instagram i am an asshole ,1
rt drrake how to curve tf outta hoes ,1
im about to fuck taylors bitch ass up,1
all the hoes on loveandhiphop going to prom 128514128514128514,1
rt assholeofdayear i hope my kids don8217t disappoint me by coming out ugly i got too many plans to get hoes indirectly with them,1
thus bitch looks just like lindsay lohan she gets down just like lindsay lohan detroitgirls 128525128103128103100841008410084,1
rt nobeynobe markiemarc  trash,2
soft niggas usually send the hate threw the bitches,1
rt menshumor monday what is up you ugly bitch,1
you a lame ass nigga still cuffin these hoes my bitch got a bitch with er,0
once we break up ion want the pussy nomore rt cprice504 y8217all really hate xbox huh,1
gabby is such a hoe,1
shitballshonkey try me bitch boy,1
laughing my ass off 128681on the play rt funnyjulius getting pussy is so easy when they believe you are omar eppss brother or the steelers head coachs son,1
rt kingtunchi i do not understand if all these hoes say they getting money why tf they on twitter with that childish shit bitch it is 208230,1
rt collegehumor i fully support samesex marriage but i will never stop calling my friends faggots,0
rt fleebiscuit i look in the mirror and see a pussy ass bitch that sits down when he pees,1
ima knock that pussy out like fight 128074128527128064 ,1
rt wiz khalifa respect the man with vision and a gang of bitches to follow it,1
swag bitch gratata ,1
jadegreenleaf fag,0
sactownprodigy lol just like rgiii and go out like a weak bitch and return the next year and win 3 games,1
audio happy valentines day bitches 160now play this while you get laid ,1
tb12fan that is what i thought pussy,1
lmfaooo nigga rt senorsteez nigga yo lips look like a charcoal bitch pussy,1
just a casual ghetto family twerk session ,1
mann jada pickett was a badddddd bitch lawd,1
rt almostkanye rt resolutionary if crabtree woulda caught that over sherman for the game you all woulda said sherman trash  he got what8230,2
kissing that bitch but she sucking me,1
rt dignifiedpurity i have been at work chuckling at that time derekisnormal said not revealing your age keeps the pussy fresh 128514128557128557128557128514,1
i absolutely love my shanti regardless what we go through that is my bitch,1
"phalaenadispar 
how day feel bout colored folk",2
if yo pussy good my pullout game weak,1
am not shit like fucking another nigga bitch and askin her who pussy is this and she say yours laughing my ass off no bitch im stealing this pussy lol,0
rt chef i rather see wifey happy then see a hoe naked common sense niggas treat hoes better then the one that loves them and been the8230,1
basically gop romney right wing reactionaries drudgies teabaggers libertaritards all hate our education system and teachers,2
gregorykohler yo girl whats yr potential i wanna retard it,1
fabianmleal no bitch lol i am not about that life anymore,1
rt louievree when a bitch reads your message but does not respond ,1
rt northphilliest 128514128514128514 rt curbyourhoe ao got bitches at home scrolling ig like  ,1
send that bitch a smiley face bitches love smiley faces ,1
marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up,1
rt gabrielaangela4 jacklynannn theonemissluu bitches lover the word quality because they quality bitches,1
in a movie everybody am not the star need co stars and extras 171chantegooden i hate hoes that take pride in being the other chick187,1
thejesslynne hunglikerobby triple6em96 itzmeggo no you threatened us bitch do not try to make it what it is not 978665039,1
polite yet militant birds notfeeding stencil army typeface font ateam ,2
mom you have been a real bitch lately,1
that is why i tucked yo bitch u ignorant ass mother fucker,1
where would me life be without god and levimitchellseriously i would probably be living in a trash can haha128514,2
rt lamborghinibow fuck a hoe respect a woman love a lady128175,1
rt toosexist women complain that chivalry is dead yes congratulations bitches you killed it with feminism ,1
anepicname only reason i would not give it up is i ahve a fucking catalog on this bitch arcade games were fire,1
she was telling me about this kid who is soles of his shoes are falling off i am going to get him some shoes hope his parents do not get mad,2
i see u jigga hillary wankin,2
rt unnagroundking rt joshhelaku i do not care who kendrick made that song for it is still trash,2
rt guyspictures once bitches get the d ,1
rt marsasteenhoek 50 rts i will take the mic say fuck her right in the pussy ,1
the power of christ compels you to pop that pussy,1
i love going to walmart and looking at guns with my wife we talk about them in spanish as the rednecks stare at us and reconsider 2a,1
niggas swear they do not trust these hoes but be fucking raw 128528128514smh,1
2legit4that laughing my ass off 9995 excuse me bitchi am not soundcloud,1
all these hoes sweating and chasing niggas on this show128553,1
it is pretty much been confirmed that i have the best bitch face on the planet,1
i would def call dwight a cradle robbing faggot if i were kobe,1
therealjb1rd they best not fuss about this basement bitch is like a skating rink ,1
if the world was free of sucka free it would be just me and my nigs left,1
rt rodill niggas passing up good girls for hoes,1
kingcuh 16stanleys io io alu record ho vine sai pe hahahaha lol anywaaaaaays haha,1
my auto correct makes me sound so fob,2
breadtruckkbri i know i was playing that hoe start on the 20 tho,1
sguzinski well i do not use it anymore and i would like a dslr i am just a broke bitch so yeah,1
me put a twist tie on the bags of ice or you will get it all over your car kiersten nahh bitch it will be all cool ,1
let her be a hoe why you stopping her,1
what ever happened to the teen titans of my day and why must they mock me with this teen titans go,2
teamsky yellow in paris fantastic effort from allezwiggo and vroomfroomenow just the last stage up for grabs gocav tdf12,2
rt vivaronron your pussy must not pop severely 8220yadadpipesmaggs but im single 128514 8221,1
cannot tell if mexico has been impressive or if brazil has just been trash today,2
love when the bitches take selfies with their tongue out just gearin up for that money shot,1
hellobrookland we are here at the monroestmarket opening serving free samples of cider vegan sliders brownies ,2
